ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
51-10286-A001,"IC  AP2138N-2.5TRG1, VREG POS 2.5V  250mA  SOT-23-3",DIG100,AP2138N-2.5TRG1DITR-ND,,,1,0.089,0.09442,0.09442,,0,ELANSR,357
51-10287-A001,IC RFID ST25R95 SMT QFN32 RoHS,DIG100,ST25R95-VMD5T,SMT500,ST Micro Electronics,1,1.596,1.596,1.596,,0,ELANSR,125
51-10288-A001,"IC,uC,ATSAMD20E16A-AUT TQFP32 RoHS",MIC101,ATSAMD20E16A-AU,MIC500,Microchip Technology,1,1.21,1.21,1.21,,0,ELANSR,25
51-10288-B001,IC ATSAMD20E16B SM QFN-32_RoHS,MIC101,ATSAMD20E16B-MU,MIC500,Microchip Technology,1,2.56,2.028966,2.028966,,0,ELANSR,46
51-10289-A001,IC LM4890 AUD AMP 1W SOIC8 85C RoHS,TEX100,LM4890MX/NOPB,TEX500,Texas Instruments,1,0.365,0.644376,0.404996,,0,ELANSR,1434
51-10290-A001,EOL! IC MCP4018T-103E/LT DIGITAL POT SC70-6 RoHS,MIC101,MCP4018T-103E/LTY,MIC501,Microchip Technology,2,0.25,0.45,0.32464,,0,ELANSR,2797
51-10291-A001,IC 74HCT244 BUFFER NON INVERT SOIC20 RoHS,TEX100,SN74HCT244DWR,TEX500,Texas Instruments,3,0.123,0,0.123,,0,ELANSR,58
51-10292-A001,IC uC STM32F446RET6 SMT LQFP64 RoHS,DIG100,STM32F446RET6,,,2,6.863,5.453949,5.453949,,0,ELANSR,635
51-10293-A001,IC 74HC125 BUFFER NON-INVERT 14SOIC RoHS,DIG100, MC74HC125ADR2G,ONS500,On Semiconductor,4,0.119,0.119,0.124097,,260,ELANSR,1903
51-10295-A001,IC 555 OSC SGL TIMER SOIC8 RoHS,DIG100,NA555DR,TEX500,Texas Instruments,1,0.098,0.098,0.098476,,0,ELANSR,714
51-10295-A002,IC 555 OSC SGL TIMER 2.1MHz SOIC8,DIG100,TLC555CDR,TEX500,Texas Instruments,5,0.376,0.376,0.404954,,0,ELANSR,753
51-10296-A001,IC 74HCT74 FF DTYPE DUAL 1BIT 14SOIC RoHS,DIG100,SN74HCT74DT,TEX500,Texas Instruments,3,0.302,0.302,0.302,,0,ELANSR,56
51-10297-A001,IC L6470HTR MTR DRV BIPLR HTSSOP28 RoHS,DIG100,L6470HTR,SMT500,ST Micro Electronics,2,4.18968,5.462508,4.307492,,0,ELANSR,152
51-10298-A001,IC PCF85063AT/AY RTC 8SOIC RoHS,DIG100,PCF85063AT/AY,NXP500,NXP Semiconductors,1,0.804,0.643628,0.643628,,0,ELANSR,0
51-10298-A002,16 weeks IC PCF85263AT/AJ RTC 8SOIC RoHS,AVN100,PCF85263AT/AJ,,,1,0.488,0.488,0.490751,,0,ELANSR,3298
51-10299-A001,IC BUCK SW REG ADJ 800mV 1 Output 2A 11VFQFN RoHS,DIG100,TPS62148RGXT,TEX500,Texas Instruments,1,1.187,1.133927,1.143903,,245,ELANSR,532
51-10300-A001,IC AT25DF081 8MBIT FLASH RoHS SOIC8 RoHS,DIG100,AT25SF081B-SSHB-T,,,6,0.373,0.373,0.407192,,0,ELANSR,137
51-10301-A001,IC ATSAML21J17B TQFP64 10X10 RoHS.1,MIC101,ATSAML21J17B-AUT,MIC500,Microchip Technology,1,2.24,2.24,2.379394,,0,ELANSR,520
51-10303-0043,eMMC THGBMNG5D1LBAIL 4GB 153WFBGA RoHS,DIG100,EMMC04G-MT32-01G10,KIN500,Kingston Technology,2,4.78,4.78,4.78,,0,ELANSR,34
51-10306-A001,IC APX810S00-46SA-7 POR/RESET-VMON SOT23 RoHS,DIG100,APX810S00-46SA-7,DIO500,Diodes Inc,2,0.088,0.088,0.088,,0,ELANSR,15
51-10309-A001,SOM phyCore iMX6UL,PHY101,PCL-063-KSP24.A0,PHY500,Phytec,1,32.45,32.45,32.45,,0,ELANSR,500
51-10310-A001,IC AUDIO AMP MAX98307 Class DG MONO 3.3W 16-WFQFN RoHS,DIG100,MAX98307ETE+T,MAX500,Maxim,1,1.2552,0.933395,0.933395,,0,ELANSR,514
51-10311-A001,IC AUDIO CODEC AK4637EN 20-WFQFN RoHS,DIG100,AK4637EN,AKM500,AKM Semiconductor Inc.,1,0.525,0.525,0.525,,0,ELANSR,0
51-10312-A001,IC REGULATOR BUCK TPS54394 3A DUAL RAIL 16HTSSOP RoHS,DIG100,TPS54394PWPR,TEX500,Texas Instruments,1,1.7771,1.487013,1.541746,,0,ELANSR,529
51-10313-A001,IC REGULATOR BUCK TLV62568 1A SOT563-6 RoHS,DIG100,TLV62568PDRLR,TEX500,Texas Instruments,1,0.094,0.136,0.094,,0,ELANSR,500
51-10314-A001,IC APX810S00-29SA-7 POR/RESET-VMON SOT23 RoHS,DIG100,APX810S00-29SA-7,DIO500,Diodes Inc,1,0.088,0.088,0.088,,0,ELANSR,0
51-10315-A001,IC AUDIO CODEC MAX9860ETG+T 16BIT 24TQFN RoHS,DIG100,MAX9860ETG+T,MAX500,Maxim,1,1.958,1.339875,1.581803,,140,ELANSR,511
51-10318-A001,IC uC ATTINY404 SSNR SM SOIC14,MIC101,ATTINY404-SSNR,MIC500,Microchip Technology,1,0.451010309,0.352303,0.375343,,0,ELANSR,1324
51-10318-B001,uC ATTINY804 105C SOIC14 RoHS,MIC101,ATTINY804-SSNR,MIC501,Microchip Technology,2,0.56,0.56,0.56,,0,ELANSR,3000
51-10318-B002,uC ATTINY804 125C SOIC14 RoHS,MIC101,ATTINY804-SSF,MIC501,Microchip Technology,2,0.55,0.55,0.55,,0,ELANSR,0
51-10318-C001,uC ATTINY1604 105C SOIC14 RoHS,MIC101,ATTINY1604-SSN,MIC501,Microchip Technology,2,0.56,0.56,0.56,,0,ELANSR,0
51-10318-C002,uC ATTINY1604 125C SOIC14 RoHS,MIC101,ATTINY1604-SSF,MIC501,Microchip Technology,2,0.58,0.58,0.58,,0,ELANSR,0
51-10319-A001,"IC, Touch, Holtek BS812A-1 12 weeks",CHU101,BS812A-1 6STO23 T&R,HOL501,Holtek,2,0.155,0.190113,0.155896,,98,ELANSR,272
51-10320-A001,"IC, DualBuffer Non-Invert Open Drain,NL27WZ07, SC-70-6",AVN100,NL27WZ07DFT2G,,,5,0.03567,0.043,0.040679,,0,ELANSR,543
51-10321-A001,"Gate Dual OR 2IN, NL27WZ32,US8",FUT100,NL27WZ32USG,,,3,0.0728,0.115,0.091453,,0,ELANSR,1297
51-10322-00X1,SOM ELAN EXPANSION MODULE V1 RoHS,,,,,0,0,0,0,,0,ELANSR,0
51-10323-A001,IC ATSAMD21E17A USB 128K SMT TQFP-32 RoHS,MIC101,ATSAMD21E17A-AUT,,,1,2.46,1.69,1.703645,,0,ELANSR,1084
51-10324-A001,IC uC ATSAMD10C13A-SSNT SOIC-14 RoHS,MIC101,ATSAMD10C13A-SSNT,MIC500,Microchip Technology,1,1.18,0.94,1.046588,,0,ELANSR,200
51-10325-A001,RC FILTER SNUF6401MNTG1 100OHM 17pF 12VFDFN RoHS,DIG100,SNUF6401MNT1G,ONS500,On Semiconductor,1,0.122,0.0983,0.111946,,0,ELANSR,7163
51-10327-A001,IC_74HC04_INVERTER_6CH_SOIC14_RoHS,DIG100,SN74HC04DR,TEX500,Texas Instruments,4,0.11958,0.078687,0.114695,,0,ELANSR,209
51-10328-A001,IC 74LV1T34 BUFFER LEVEL SHIFT SOT-23-5 RoHS,DIG100,SN74LV1T34DBVR,TEX500,Texas Instruments,1,0.098,0.098,0.098,,0,ELANSR,0
51-10328-B001,6 wks IC 74LV1T04 BUFFER LEVEL SHIFT INVERTING SOT-23-5 RoHS,ROC100,"74HCT1G04GV,125",NEX501,Nexperia (NXP),3,0.0778,0.049258,0.059965,,0,ELANSR,2856
51-10329-A001,IC 74LV1T126 BUFFER LEVEL SHIFT W ENABLE SOT-23-5 RoHS,DIG100,SN74LV1T126DBVR,TEX500,Texas Instruments,1,0.142,0.143709,0.143709,,0,ELANSR,762
51-10329-B001,IC 74LV1T125 BUFF LEVELSHIFT W ENABLE LOWSOT-23-5RoHS,DIG100,SN74LV1T125DBVR,TEX500,Texas Instruments,1,0.139,0.155192,0.073239,,0,ELANSR,16887
51-10329-B002,IC 74LV1T125 BUFF LEVELSHIFT W ENABLE LOW SC70-5 RoHS,DIG100,SN74LV1T125DCKR,TEX500,Texas Instruments,1,0.0385,0,0.038726,,0,ELANSR,2909
51-10331-A001,Do not order IC MTCH101 CAPSENSE 6PIN SMT RoHS,MIC101,MTCH101T-I/OT,MIC500,Microchip Technology,1,0.35,0.35,0.350501,,60,ELANSR,8427
51-10332-12A0,IC AOZ2255LQI-30 DC/DC CONV 22PowerTFQFN RoHS,DIG100,AOZ2255LQI-30,ALP500,Alpha & Omega Semiconductor Inc.,1,0.582,0.582,0.582,,0,ELANSR,0
51-10333-A001,IC TFT BIAS PS MAX20067 32TQFN RoHS,DIG100,MAX20067GTJ/V+T,MAX500,Maxim,2,1.54,1.54,1.54,,0,ELANSR,0
51-10334-A001,IC RGB TO LVDS DRIVER SERIALIZER 56TSSOP RoHS,DIG100,SN75LVDS83ADGGR,TEX500,Texas Instruments,1,2.772,2.772,2.772,,0,ELANSR,0
51-10335-A001,IC OPTO TLP2703 PHOTODARL 5KVRMS 6SOIC NON VDE RoHS,MOU100,"TLP2703(TP,E",,,1,0.575,0.575,0.575,,0,ELANSR,583
51-10336-A001,ADC IC ADS7870EA/1K DAS 12BIT 52kS 28SSOP RoHS,TEX100,ADS7870EA/1K,,,1,8.3672,8.3672,8.494174,,0,ELANSR,0
51-10337-B50N,MOD TELIT BLUEMOD+S50 BLE 5.0 RoHS,SYM100,BE890D3S152T0I1000,SYM500,Symmetry Electronics,1,4.3,4.3,4.3,,350,ELANSR,4
51-10338-A001,IC TLV9102IDR SM DUAL OPAMP 8SOIC,TEX100,TLV9102IDR,TEX500,Texas Instruments,1,0.423,0.437221,0.427638,,0,ELANSR,3032
51-10339-A001,IC uC ATTINY824 SOIC-14 RoHS,MIC101,ATTINY824-SSUR,MIC500,Microchip Technology,4,0.705,0.705,0.705,,0,ELANSR,2769
51-10340-A001,IC TLV333IDR SMT SINGLE OP AMP SOIC8 RoHS,TEX100,TLV333IDR,,,1,0.729,0.729,0.729,,0,ELANSR,4587
51-10341-A001,IC H11A1-X007T OPTO ACDC TRANSISTOR ACDC 6 SMD RoHS,AVN100,H11AA4SR2VM,,,4,0.42388,0.2144,0.320576,,0,ELANSR,2424
51-10341-B001,IC VDE OPTO ACDC TRANSISTOR ACDC 4SMD EXT RoHS,DIG100,VOL628A-2X001T,VIS500,Vishay ,1,0.199,0.237594,0.205446,,0,ELANSR,10527
51-10342-A001,IC uC ATSAME54P20A TQFP128 RoHS,DIG100,ATSAME54P20A-AUT,MIC500,Microchip Technology,1,8.8252,7.581039,7.581039,,0,ELANSR,5
51-10342-B001,uC ATSAMD51P19A TQFP128 RoHS,DIG100,ATSAMD51P19A-AUT,MIC500,Microchip Technology,1,2.86,5.73003,3.237203,,0,ELANSR,1503
51-10343-A001,IC MCP1501 SO8 PRECISION VOLTAGE REGULATOR 3.3V ROHS,MIC101,MCP1501T-33E/SN,MIC500,Microchip Technology,1,0.705,0.705,0.705,,0,ELANSR,1933
51-10344-A001,LTB Jan 22 IC NCP5500LDOREGLINEAR3.3V 500MA DPAK-5 RoHS,DIG100,NCP5500DT33RKG,ONS500,On Semiconductor,1,1.74,1.10713,1.10713,,0,ELANSR,502
51-10345-A001,IC ISL83485 TRANSCEIVER HALF RS485 3.3V 8-SOIC RoHS,DIG100,ISL83485IBZ-T7A,REN500,Renesas,1,2.7,1.358711,1.358711,,0,ELANSR,71
51-10346-A001,IC INA300 OVERCURRENT COMPARATOR 10-VSSOP RoHS,DIG100,INA300AIDGST,,,2,0.981,0.981,0.981,,0,ELANSR,0
51-10346-A002,IC INA300 OVERCURRENT COMPARATOR 10-WSON RoHS,DIG100,INA300AIDSQT,TI500,Texas Instruments,2,5.4,4.146738,4.146738,,0,ELANSR,948
51-10347-A001,IC STM32F373VBT6 100-LQFP RoHS 128K Flash,DIG100,STM32F373VBT6,SMT500,ST Micro Electronics,1,6.116,6.116,6.079103,,0,ELANSR,270
51-10347-A002,IC STM32F373V8T6 100-LQFP RoHS  64K Flash,MOU100,STM32F373V8T6,STM500,ST Micro Electronics,1,6.44,6.44,6.44,,0,ELANSR,0
51-10347-A003,IC STM32F373VCT6 100-LQFP RoHS  256K Flash,DIG100,STM32F373VCT6,STM500,ST Micro Electronics,1,6.066,6.066,6.066,,0,ELANSR,267
51-10348-2V70,IC VOLT SUPERVISOR 2.7V SINGLE CH 5-TSOP RoHS,DIG100,NCP301LSN27T1G,ONS500,On Semiconductor,1,0.95,0.444387,0.444387,,0,ELANSR,2721
51-10349-A001,IC MULTIPLEXER 8bit 16-TSSOP RoHS,DIG100,"74HC151PW,112",NEX500,Nexperia USA Inc.,4,0.265,0.265,0.27436,,0,ELANSR,162
51-10351-A001,POWER SWITCH N-CH 42V 10A SELF PROTECTED DPAK RoHS,DIG100,NCV8408BDTRKG,ONS500,On Semiconductor,2,0.786,0.560208,0.560208,,0,ELANSR,356
51-10352-A001,IC INVERT SCHMITT TRIGGER 2CH 2INP SC88 RoHS,DIG100,NC7WZ14P6X,ONS500,On Semiconductor,5,0.045,0.045,0.045,,0,ELANSR,610
51-10352-B001,IC 74LVC2G17 BUFFER SOT-23-6 RoHS,DIG100,SN74LVC2G17DBVR,TEX500,Texas Instruments,2,0.0421,0,0.069346,,0,ELANSR,1276
51-10353-A001,LED CONTROLLER 24OUT 32mA PWM 40-HVQFN RoHS,DIG100,PCA9957HNMP,NXP500,NXP Semiconductors,1,1.7821,1.7821,1.930225,,0,ELANSR,19
51-10354-A001,POWER SWITCH 4-ARRAY N-CH 1.25A HSOP16-P-300-1.00 RoHS,DIG100,"TBD62064AFG,EL",TOS500,Toshiba Semiconductor,2,0.786,0.786,0.788612,,0,ELANSR,671
51-10355-B001,DIGITAL SWITCH 1CH SPST 900mOhm SOT-23-5 RoHS,DIG100,TS5A3166DBVR,TEX500,Texas Instruments,1,0.126,0.127206,0.127206,,0,ELANSR,3062
51-10356-A001,LED DVR 1.4A PWM BKLGT TSOT23-6 RoHS,FUT100,AP3031KTR-G1,DIO501,Diodes Inc,2,0.09094,0.138,0.103323,,0,ELANSR,261
51-10357-A001,TH AC/DC CONV 5V 3W RoHS,TTI100,BAC05S05DC,MUR500,Murata,3,7.74,8.125353,7.740576,,98,ELANSR,384
51-10359-A001,IC MC33272A SMT DUAL OP AMP 8-SOIC RoHS,FUT100,MC33272ADR2G,ONS500,On Semiconductor,1,0.022,0.089161,0.089161,,0,ELANSR,953
51-10360-A001,IC uC STM8S005K6T6C LQFP32 RoHS 15 weeks,AVN100,STM8S005K6T6C,SMT500,ST Micro Electronics,2,0.991,0.998811,0.998811,,0,ELANSR,1662
51-10361-A001,IC ADC 16BIT SIGMA-DELTA 10VSSOP RoHS,TEX100, ADS1118IDGSR,,,2,4.224,1.928859,3.321058,,0,ELANSR,3333
51-10361-B001,IC ADC 16BIT SIGMA-DELTA 10VSSOP I2C RoHS,DIG100,ADS1115IDGSR,TEX500,Texas Instruments,1,0.5893,0,0.92835,,0,ELANSR,480
51-10362-A001,IC I/O EXPANDER I2C 16B 24TSSOP RoHS,DIG100,TCA9555PWR,TEX500,Texas Instruments,3,0.563,0.544964,0.536862,,0,ELANSR,4399
51-10363-A001,IC OPTOISOLATOR 3.75KV TRANS 4-SOP LTV-354T RoHS,FUT100,LTV-354T,LIT500,Lite On Electronics,2,0.103,0.134076,0.104055,,0,ELANSR,2734
51-10364-A001,IC uC NXP FS32K144HAT0MLLT 512KB Flash 100LQFP RoHS,FUT100, FS32K144HAT0MLLT,,,1,4.847,4.68,5.79154,,0,ELANSR,929
51-10365-A001,"IC, FRAM, CY15B016Q-SXET,16k,SPI,3.3V SOIC8, RoHS",DIG100,CY15B016Q-SXET,CYP500,Cypress Semiconductor,2,1.16,1.358888,1.305849,,0,ELANSR,926
51-10366-A001,"IC, RS232, ST232BTR, 2DRV,2RCV,5V, 16TSSOP, RoHS",DIG100,ST232BTR,ST500,ST Micro Electronics,1,0.51112,0.764585,0.513022,,0,ELANSR,599
51-10367-A001,"24 wks!! IC, CAN, TJA1046VTKZ, Dual, 5V,14HVSON, RoHS",DIG100,NCV7446MW0R2G,ONS500,On Semiconductor,2,1.1084,1.262738,1.102835,,0,ELANSR,1235
51-10367-B001,CAN FDCAN TCAN1044VDDFR TSOT-23-8 RoHS,DIG100,TCAN1044VDDFR,TEX500,Texas Instruments,1,0.587,0.587,0.587,,0,ELANSR,100
51-10368-A001,"IC, DC to DC Module,17Vin, 0.9 to 6Vout, 8uSIL, RoHS",TEX100,TPS82140SILR,,,1,2.79,2.9361,2.604516,,0,ELANSR,919
51-10369-A001,"IC,  MUX/DEMUX, MC14051BDTR2G, 8X1, 16TSSOP",FUT100,MC14051BDTR2G,ONS500,On Semiconductor,1,0.334,0.31868,0.794138,,0,ELANSR,1820
51-10370-A001,"IC BUF NON-INVERT, SN74LV4T125PWR, 4CH, 5.5V 14TSSOP RoHS",DIG100,SN74LV4T125PWR,TEX500,Texas Instruments,2,0.494571429,0.232604,0.355486,,0,ELANSR,962
51-10371-A001,"IC PWR DRIVER, TPL7407LAPWR, 7 N-CHAN, 16TSSOP",DIG100,TPL7407LAPWR,TEX500,Texas Instruments,1,0.189,0.585336,0.206272,,0,ELANSR,47
51-10372-A001,"IC, LOAD SWITCH,TBD62783AFG, 8CH Source, 0.5A 18SOP 34 weeks",TTI100,"TBD62783AFG,EL",TOS501,Toshiba Semiconductor,2,0.4476,0.665368,0.856774,,0,ELANSR,921
51-10373-A001,"IC, V REG LIN, MCP1703T-3302E/CB, 3.3V 250MA SOT23A-3",MIC101,MCP1703T-3302E/CB,MIC500,Microchip Technology,1,0.37,0.545279,0.371582,,0,ELANSR,1926
51-10374-A001,IC MCU FS32K144HAT0MMHT 32B 512KB FLASH 100MAP BGA,AVN100,FS32K144HAT0MMHT,NXP500,NXP Semiconductors,1,23.57,23.57,23.57,,0,ELANSR,0
51-10375-A001,IC RS485  SN75176BD 5V 8-SOIC RoHS,DIG100,SN75176BDR,,,2,0.387,0.152029,0.394147,,0,ELANSR,2163
51-10376-A001,IC LM358 SMT DUAL OPAMP GP 1.1MHZ 8SO 125C RoHS,AVN100,LM358DT,STM500,ST Micro Electronics,1,0.05151,0.0659,0.055135,,0,ELANSR,1190
51-10378-A001,uC_STM32H743ZIT6_144LQFP_RoHS 17 wks!,SHE107,STM32H743ZIT6,STM500,ST Micro Electronics,1,8.68,7.7186,6.553898,,119,ELANSR,198
51-10378-B002,uC_STM32H745XIH6_240TFBGA25_RoHS,DIG100,STM32H745XIH6,STM500,ST Micro Electronics,1,13.95,13.95,13.95,,0,ELANSR,0
51-10379-A001,IC DUAL USB SW 0.5A 8SOIC RoHS,DIG100,SP2526A-2EN-L/TR,MAX500,Max Linear,1,0.515,0.515,0.515,,0,ELANSR,68
51-10380-A001,IC DRVR 7 SEGMNT 8 DIGIT 24SOIC,DIG100,MAX7221CWG+T,MAX500,Maxim,1,6.578,6.578,6.578,,0,ELANSR,0
51-10381-A001,IC MCU 8BIT 60KB FLASH 44LQFP,AVN100,MC9S08JM60CLDR,,,2,5.4,5.418059,5.410361,,0,ELANSR,668
51-10382-A001,IC_uC_ATMEGA4808_SM_VFQFN32_RoHS,MIC101,ATMEGA4808-MFR,MIC501,Microchip Technology,2,0.91,0.967915,0.910004,,0,ELANSR,2140
51-10382-B001,uC ATMEGA3208 125C VFQFN32 RoHS,MIC101,Microchip Technology,,,2,1.05,1.05,1.05,,0,ELANSR,0
51-10382-C001,uC ATMEGA1608 125C VFQFN32 RoHS,MIC101,ATMEGA1608-MF,MIC500,Microchip Technology,2,0.89,0.89,0.89,,0,ELANSR,0
51-10382-D001,uC ATMEGA808 125C VFQFN32 RoHS,MIC101,ATMEGA808-MF,MIC500,Microchip Technology,2,0.83,0.83,0.83,,0,ELANSR,0
51-10383-A001,IRM-03-5 AC/DC CONVERTER 5V 3W 600mA,TRC100,IRM-03-5,MEA500,Mean Well,1,3.57,4.988606,3.572776,,0,ELANSR,517
51-10385-A001,"IC, uC, ATSAML21G17B 64KB TQFP48 RoHS",MIC101,ATSAML21G17B-AUT,MIC500,Microchip Technology,1,3.28,3.28,3.28,,0,ELANSR,0
51-10386-3A50,9+CONV 13POWER VFDFN RoHS,DIG100,AP63356QZV-7,DIO500,Diodes Inc,1,0.54056,0.464141,0.483022,,0,ELANSR,4488
51-10388-A001,uC ATTINY1626 125C VQFN20 RoHS,MIC101,ATTINY1626-MF,MIC501,Microchip Technology,2,0.56,0.799768,0.559946,,0,ELANSR,982
51-10388-B001,uC ATTINY826 125C VQFN20 RoHS,MIC101,ATTINY826-MFR,MIC500,Microchip Technology,2,0.53,0.596512,0.592582,,0,ELANSR,2618
51-10388-C001,uC ATTINY3226  125C VQFN20 RoHS,MIC101,ATTINY3226-MF,MIC500,Microchip Technology,2,0.81,0.81,0.81,,0,ELANSR,0
51-10389-A001,uC ATTINY824 125C SOIC14,MIC101,ATTINY824-SSFR,MIC500,Microchip Technology,2,0.74,0.49,0.580589,,0,ELANSR,1495
51-10389-A002,uC ATTINY824 85C SOIC14,MIC101,ATTINY824-SSU,MIC500,Microchip Technology,2,0.77,0.58,0.58,,0,ELANSR,0
51-10389-B001,uC ATTINY424 125C SOIC14,MIC101,ATTINY424-SSF,MIC500,Microchip Technology,2,0.55,0.55,0.55,,0,ELANSR,0
51-10389-B002,uC ATTINY424 85C SOIC14,MIC101,ATTINY424-SSU,MIC500,Microchip Technology,2,0.5,0.5,0.5,,0,ELANSR,0
51-10389-C001,uC ATTINY1624 125C SOIC14,MIC101,ATTINY1624-SSF,MIC500,Microchip Technology,2,0.72,0.72,0.72,,0,ELANSR,0
51-10389-C002,uC ATTINY1624 85C SOIC14,MIC101,ATTINY1624-SSU,MIC500,Microchip Technology,2,0.64,0.64,0.64,,0,ELANSR,0
51-10389-D001,uC ATTINY3224 125C SOIC14,MIC101,ATTINY3224-SSF,MIC500,Microchip Technology,2,0.76,0.76,0.76,,0,ELANSR,0
51-10389-D002,uC ATTINY3224 85C SOIC14,MIC101,ATTINY3224-SSU,MIC500,Microchip Technology,2,0.69,0.69,0.69,,0,ELANSR,0
51-10390-A001,uC ATTINY1617 105C VQFN24,MIC101,ATTINY1617-MNR,MIC500,Microchip Technology,2,0.61,0.61,0.636675,,0,ELANSR,401
51-10390-A002,uC ATTINY1617 125C VQFN24,MIC101,ATTINY1617-MFR,MIC500,Microchip Technology,2,0.81,0.81,0.81,,0,ELANSR,0
51-10390-B001,uC ATTINY417 105C VQFN24,MIC101,ATTINY417-MNR,MIC500,Microchip Technology,2,0.69,0.69,0.69,,0,ELANSR,0
51-10390-B002,uC ATTINY417 125C VQFN24,MIC101,ATTINY417-MF,MIC500,Microchip Technology,2,0.72,0.72,0.72,,0,ELANSR,0
51-10390-C001,uC ATTINY817 105C VQFN24,MIC101,ATTINY817-MNR,MIC500,Microchip Technology,2,0.77,0.77,0.77,,0,ELANSR,0
51-10390-C002,uC ATTINY817 125C VQFN24,MIC101,ATTINY817-MFR,MIC500,Microchip Technology,2,0.8,0.8,0.8,,0,ELANSR,0
51-10390-D001,uC ATTINY3217 105C VQFN24,MIC101,ATTINY3217-MNR,MIC500,Microchip Technology,2,0.86,0.86,0.86,,0,ELANSR,0
51-10390-D002,uC ATTINY3217 125C VQFN24,MIC101,ATTINY3217-MFR,MIC500,Microchip Technology,2,0.89,0.89,0.89,,0,ELANSR,0
51-10391-A001,IC LMV324 QUAD OP AMP SOIC14 RoHS,DIG100,LMV324AIDR,TEX500,Texas Instruments,4,0.14799,0.083,0.134209,,0,ELANSR,2510
51-10392-A001,"IC, HV7801K1-G, CURRENT MONITOR, SOT23-5, RoHS",ARR100,HV7801K1-G,MIC500,Microchip Technology,1,0.63,0.63,0.636,,0,ELANSR,70
51-10393-3F38,IR RECEIVER SENSOR TSOP75338TT RoHS,DIG100,TSOP75338TT,VIS500,Vishay,1,0.853,0.638,0.810141,,0,ELANSR,494
51-10394-0046,NOR FLASH quadSPI 4Mbit 3.3V 85C 8SOIC RoHS,DIG100,IS25LP040E-JNLE-TR,ISS500,ISSI,2,0.28721,0.28721,0.28721,,0,ELANSR,89
51-10394-0646,NOR FLASH quadSPI 64Mbit 3.3V 85C 8SOIC RoHS,DIG100,W25Q64JVSSIQ,WIN501,Winbond Electronics,2,0.655,0.666,0.627478,,0,ELANSR,3216
51-10395-A001,"uC, PIC16LF1903x-y/MV, 85c, 28UQFN, RoHS 18 Weeks",MIC101,PIC16LF1906T-I/MV,MIC506,Microchip Technology,4,0.95,0.91,0.951207,,0,ELANSR,5127.334
51-10395-A002,"uC, PIC16LF1906x-y/MV, 85c, 28UQFN, RoHS",MIC101,PIC16LF1906-I/MV,MIC500,Microchip Technology,2,1.28,1.28,1.28,,0,ELANSR,0
51-10396-A001,IRM-01-5 AC/DC CONVERTER 5V 1W 200mA,ALL100,IRM-01-5,MEA500,Mean Well,1,6.372,5.275418,5.275418,,0,ELANSR,13
51-10397-A001,"IC, PMIC, APX803, SUPERVISOR,  1CH, SOT23",FUT100,APX803L-29SA-7,DIO500,Diodes Inc,1,0.239,0.239,0.220557,,0,ELANSR,195
51-10397-A002,IC DS1813R SUPERVISOR  5V 1CH SOT23 RoHS,DIG100,DS1813R-5+T&R,ANA500,Analog Devices Inc.,1,2.19896,0,2.19896,,0,ELANSR,500
51-10398-A001,IC ATSAMC20N18A MCU 32BIT 256KB FLASH 100TQFP RoHS,MOU100,ATSAMC20N18A-ANT,MIC500,Microchip Technology,1,4.02,4.02,3.994694,,0,ELANSR,488
51-10399-A001,IC PCA9685PW LED DRVR LIN PWM 25MA 28TSSOP RoHS,FUT100,"PCA9685PW,118",NXP500,NXP Semiconductors,1,1.437,1.29,1.409407,,0,ELANSR,433
51-10400-A001,HALL EFFECT SENSOR AH1912-W-7 OMNIPOLAR PUSH-PULL SC-59-3 SM,MOU100,AH1912-W-7,DIO500,Diodes Inc,1,0.202,0.216154,0.213601,,0,ELANSR,96
51-10401-A001,IC PCF8575PWR IOXPND 400kHz I2C SMBUS 24TSSOP RoHS,DIG100,PCF8575PWR,TEX500,Texas Instruments,1,1.22638,1.03,1.22029,,0,ELANSR,117
51-10402-A001,IC LAN8742A-CZ-TR ETHERNET TRANSCEIVER 24SQFN RoHS,MIC101,LAN8742A-CZ-TR,MIC500,Microchip Technology,1,1.184,1.176222,1.18279,,0,ELANSR,181
51-10403-A001,"IC, USBLC6-4SC6, TVS, ARRAY, ESD, 17VC, SOT23-6L, RoHS",DIG100,USBLC6-4SC6,STM500,ST Micro Electronics,1,0.13,0.3105,0.151542,,0,ELANSR,301
51-10403-B001,"IC, USBLC6-2SC6, TVS, ARRAY, ESD, 17VC, SOT23-6L, RoHS",FUT100,USBLC6-2SC6,STM500,STMicroelectronics,1,0.186333333,0.0502,0.087664,,0,ELANSR,4272
51-10404-A001,SENSOR IC ULTRASONIC PGA460 16-TSSOP RoHS,DIG100,PGA460TPWR,TEX500,Texas Instruments,1,2.54153,2.54153,2.54153,,0,ELANSR,19
51-10404-B001,SENSOR IC ULTRASONIC TUSS4440 20-WQFN RoHS,DIG100,TUSS4440TRTJR,TEX500,Texas Instruments,1,3.609,3.609,3.609,,0,ELANSR,0
